score,type
0.3135338348870862,A
0.6140261439499795,A
-0.04908979139841471,A
-0.08521371366712029,A
-0.2240997414946832,A
0.7460723697807963,A
2.281588365081266,A
-0.440350378470417,A
-1.3985097792578398,A
-1.336644298398301,A
1.3047646699212971,A
0.2560751880386739,A
-0.029800610043568168,A
-0.5656512695074707,A
-0.3652872202925919,A
-0.012513507533170393,A
-0.3829981659492195,A
-1.7404328080251177,A
-0.9384178331780128,A
0.10552373064062842,A
-1.169870883375227,A
0.35542759668896473,A
0.06672461722145359,A
-0.7407399355434701,A
-0.4848342284434536,A
1.4152303206306576,A
2.3122277164813725,A
-0.6719435675894009,A
-0.07671766130955426,A
-0.375366192540601,A
-0.08068984380597972,A
0.1519909988435579,A
-0.6497245069856319,A
1.4219468548610716,A
0.051034778375411316,A
-0.014672352228307994,A
1.4089321331847982,A
-1.6367476477427048,A
-1.7368220345107037,A
0.5353071657949461,A
-0.5095427255290772,A
0.2992105609478073,A
1.2907144572656162,A
-2.4349261144825483,A
0.23032846487711892,A
-0.2611529214493737,A
0.5913887684802506,A
-0.9898669849265308,A
0.3441287634980708,A
1.395361322804844,A
0.6114644680290579,A
2.4188588253035195,A
-0.9175032141215024,A
-1.660351508629048,A
-0.4609512323000674,A
-0.1957646947433453,A
-0.15574957566943948,A
0.36759224886943487,A
-0.09852156612362922,A
0.29392938206959507,A
1.6166118515649472,A
-1.1071998554428497,A
1.390495163272707,A
-2.2484507380709244,A
-0.5179895732051039,A
-0.6854488863183159,A
-0.7188866987259955,A
0.9772571126549752,A
1.7920969571256053,A
-0.523422566451194,A
-2.387708106268189,A
0.038853575955536866,A
-0.8039582946176468,A
0.11001959976002519,A
0.17648245613677968,A
-0.5266153272707438,A
0.7199385864175961,A
-0.5752207920284084,A
-0.15795542234533247,A
0.08586218305635707,A
-1.4995438476366976,A
-0.37651441345602926,A
0.37780654217621645,A
-1.5347069478170616,A
0.32635732667253986,A
-2.3117168200377507,A
0.39164107001740567,A
0.01748721033113818,A
0.16046050887621804,A
-1.4097021419420306,A
-1.2909604511872763,A
-0.5202737275480835,A
-0.7513169509714885,A
0.6911413026108186,A
-0.886743364332033,A
0.09847349594376986,A
-1.5411070964325335,A
2.0934388693224304,A
-0.050094095317454214,A
0.16244802263810457,A
0.6809368162711892,A
1.9465199588099635,A
-0.46396005469412077,A
0.011366592210303415,A
-0.7952293386286433,A
-0.24711463298603745,A
2.2551873634961384,A
0.9346089804041904,A
1.444869225162298,A
-0.8180067173399751,A
-0.4811646811900555,A
1.0601039663301122,A
0.31253287388703754,A
0.8097189542956641,A
0.9597523840386536,A
-1.2717814666752674,A
-0.8461310810878222,A
0.5856716455708475,A
1.2155837113012116,A
-0.08986756762474579,A
-0.5236567737468805,A
0.19942427455459777,A
-1.0558678534097246,A
1.5573180544174996,A
-0.3559988107562641,A
-1.8897808648809677,A
0.0761976976740312,A
1.1370678065327444,A
-0.45394589357190207,A
-0.4527521514979848,A
1.0723026138955303,A
-2.2825921432820127,A
-2.4022220162644583,A
0.8068585564986762,A
1.0928291070268892,A
0.7987815734428982,A
1.8323426165860464,A
-0.7725915939874318,A
-0.5630780735407829,A
-0.370940333032314,A
-0.2330753776107276,A
-0.10388593249792723,A
-0.15332796876184532,A
1.2707430320984396,A
0.9652299701136408,A
0.0212685993272422,A
-0.21558003703375153,A
-0.6921467410186498,A
-0.7445654324114527,A
-0.18478482863660492,A
0.4607966939365613,A
-0.4137570773088449,A
-0.09538819838452908,A
0.32409241125575916,A
-0.6944304949450477,A
-0.8348959732530509,A
0.2337505697656094,A
0.7703502291863477,A
-0.4818586379276174,A
0.20356418123378625,A
0.8582452732878912,A
-0.9679243771357852,A
-0.6488599390843955,A
2.0123346889997444,A
-0.00025018989227159304,A
-0.12915661748786103,A
1.537002492969694,A
0.21989608045302725,A
-1.597880617849961,A
-1.1655129945926461,A
0.2837517110871173,A
0.4396387118371897,A
0.1309104687565265,A
0.32223682420380134,A
-1.031051381725188,A
-0.01488186670653763,A
-0.820499278829336,A
2.5169325606182116,A
-0.8592475957639307,A
0.2915245325937927,A
-0.6391212315951769,A
-1.3729029222232394,A
-1.0551646892276794,A
0.3354122992845689,A
-0.6539016113010239,A
0.6171610082054113,A
-0.1565166168274012,A
0.08388320801619986,A
0.12876993526215808,A
-1.3918803954550931,A
0.8147612024283206,A
0.015100582614315496,A
-0.7606094116877815,A
1.3839031454894417,A
0.673149135872144,A
-0.632478376408691,A
0.6743577486843266,A
-0.8561689755791353,A
1.7549598018570156,A
-0.22827361682980127,A
-0.11585266450277294,A
0.32071612562948804,A
-0.24145879709408913,A
0.9064494347998754,A
-0.4791522209475927,A
1.5387219186297434,A
-0.6469594293089738,A
1.2085477686288368,A
-0.2862904597089033,A
-0.9065384638768968,A
0.3046633996464876,A
-0.16200563114260907,A
1.3096448191980228,A
0.36010479965665027,A
1.2532450018890164,A
0.021729505347128576,A
-0.12270179253299437,A
-0.9219612944205777,A
-0.4272620686816559,A
-0.2878007330367429,A
-2.044353538555687,A
0.8085507997151045,A
0.4633260398623915,A
-0.16966591941079606,A
-0.07882558241649398,A
2.058659777345728,A
0.5225323348304376,A
0.10536590987458619,A
0.9568782201111162,A
1.81025229101222,A
0.2603338216968154,A
-1.2733947575422229,A
-0.9608820638816555,A
0.44507666703678506,A
2.24705473392609,A
-0.2163210938592191,A
-0.43021063887777605,A
-0.06873784138532761,A
-0.3541118893879333,A
0.8031526828567386,A
-0.25621722393732155,A
-1.2255464978422543,A
0.25832769486837465,A
0.22281881915011775,A
0.5704160963975854,A
-0.6875905392089026,A
-0.5050037788354331,A
-0.08894897611775147,A
0.10510630821315466,A
0.020154299440911013,A
-0.2648897919019353,A
0.25619600552581107,A
-0.3514818399308483,A
0.9382114294862939,A
1.8814485115214672,A
0.6968229767782139,A
0.39845383209373886,A
-0.8700602278227056,A
-0.2115240558800816,A
0.055548010289577426,A
0.8252115629022926,A
-2.449510106530976,A
1.294898108563854,A
0.8654884965699214,A
-0.15872573876545423,A
0.6233034543934861,A
-0.3528892073411339,A
0.1974284040536584,A
-1.2809295354533639,A
-0.33747648612482956,A
1.7435310819407372,A
0.4367334492101788,A
-1.1293546502929876,A
0.9805052653576224,A
1.3012678914179194,A
-1.5490519343538525,A
0.9154954147569326,A
0.011674815514231907,A
1.0891033858241912,A
-1.2654557012580852,A
-1.087614588126788,A
0.39960345519724527,A
-0.6232903338626165,A
-1.599804474257268,A
0.45199960179506427,A
-0.8878722374946639,A
-1.4054292463953517,A
0.2805439219803757,A
-0.8581869674267103,A
-0.7355593169059184,A
0.8531740342816857,A
-0.18102432410055455,A
0.44502048933530136,A
0.475840340014485,A
1.1343768443465438,A
-0.2600738219468771,A
-1.1256561894911534,A
-0.627507580056928,A
-1.45605542701423,A
-0.4607040760985911,A
-0.217129410789557,A
0.6573479424476466,A
-1.4573949869176264,A
1.172695371195255,A
0.6233122592718189,A
0.21194041633751146,A
-0.9303854004580819,A
0.2037000273831168,A
-0.4267614933296049,A
-0.7652421562367536,A
0.5202719466200597,A
1.3653659967335885,A
-0.41655756636882246,A
-1.4812629105136819,A
-0.18420361748251457,A
1.6566041377520906,A
-0.5041981412888397,A
1.520532313840604,A
0.08961019936422991,A
0.222844659549842,A
-0.40622475967129995,A
0.8133658985009223,A
-0.7666528176700141,A
-0.24350716927887683,A
0.4445060522599633,A
-0.7120763304354447,A
0.16922815307320907,A
1.964011219649128,A
0.878290722535574,A
1.462773673839312,A
0.5829386864296692,A
0.4315794641991217,A
0.5821125958063554,A
1.183575643684222,A
1.537653131603255,A
-0.022011122632408696,A
-1.9012968814203715,A
1.0506373223944194,A
0.26390126768582045,A
-0.12620868480367461,A
0.111503025740548,A
0.2832259913725492,A
-1.29685116537625,A
1.0285534164503567,A
1.30954224623468,A
-1.1460470556137392,A
0.9183260934056631,A
0.6493644892767249,A
-1.118126725182908,A
-0.180125300114902,A
0.642576297567756,A
-0.32966827991981107,A
-0.7582899154136612,A
0.10196069492474799,A
0.45280560545215215,A
-1.22790477900958,A
0.14184793252815753,A
-1.7884262700802707,A
1.295364258190692,A
1.299198473953873,A
-0.3022186217999951,A
-0.08628832400012415,A
1.2690556928331664,A
-1.3149087600373544,A
-1.903267041442054,A
-0.28476438268968346,A
-0.3321571397828729,A
-0.3764139125720993,A
-0.07319402368661339,A
-1.181761036779015,A
1.318356433938946,A
-0.1135636623186702,A
1.559679944877534,A
-0.10888059032009074,A
0.19892362649087883,A
2.345580346750738,A
1.3210797349411252,A
-0.20100137332650875,A
0.02007219076027711,A
-1.4223431659386763,A
1.0409879091942307,A
0.30746790064484747,A
-0.708461856087549,A
-1.1490592753152087,A
0.12169111199351562,A
-1.0040586778749676,A
0.12274481616976028,A
1.6388365690644557,A
0.31838260110200595,A
-0.6432202380337335,A
-0.25076035494799903,A
-0.6572406739437769,A
-0.7817348636635172,A
-0.9857553802940667,A
-0.26756512410858413,A
-1.1950616237250569,A
-0.1605697311893866,A
-0.02689058705614371,A
-0.1625736833289032,A
-0.1477137743225859,A
0.7381517799472979,A
0.22160582663097916,A
-0.8754239112616176,A
-0.8126596062697777,A
-0.9166897325559432,A
-0.3545646135512052,A
0.6014474061973859,A
-0.5031730223652058,A
2.5963055344655706,A
0.3736715211027884,A
-0.3326347011169032,A
-1.7239549110192138,A
0.5430888537598363,A
0.319926794872745,A
-0.5333551979638427,A
-0.7803785853882496,A
0.6658030155426532,A
-0.3644468933998166,A
-0.5686173802783157,A
1.5377691714098958,A
0.3791521196888736,A
0.7629264035341214,A
0.7883186526629491,A
0.20619488726030546,A
-0.011319887875365881,A
-0.11143136142298589,A
0.5843130391159124,A
-0.11316898089692735,A
0.8486740242193299,A
-0.6031123215485803,A
-0.0032793057789759633,A
0.8667132525616341,A
-0.06991338106519612,A
1.1439590080870619,A
-0.24387483185284478,A
0.6273765104176675,A
0.21736347117183163,A
0.12111715548429673,A
-0.4649557456869056,A
1.0729627549965746,A
-0.9048144707932149,A
1.303530224172596,A
0.012998350115374846,A
-1.0711065000366853,A
0.5334606078174314,A
-0.6125777334271064,A
-1.5434102525534887,A
-0.35121911714104964,A
-0.038660191741565715,A
-0.8672642960661154,A
-0.8466026716487688,A
1.5240312525083586,A
0.4728895239738692,A
-1.2157424439300446,A
-0.014108842604028038,A
-0.39695165300820107,A
-0.8044892629346686,A
-0.2521357961893802,A
-0.3658489486850803,A
-0.5017085018496394,A
1.616766949116684,A
0.9135122761923342,A
-1.0353419296694508,A
-1.352221993757116,A
0.5962686545074982,A
1.179297078124507,A
1.410066638904534,A
-0.6016179280029094,A
0.969322054673465,A
-0.4912591051766425,A
1.0050533511002755,A
-2.1017679305701846,A
-2.0814372794472082,A
-0.7775360078181969,A
-2.08459323710013,A
-0.2310580998629026,A
0.15550110132549674,A
0.19980292383456003,A
-0.45060107544362105,A
-0.7222269060452455,A
-1.1907176488967515,A
0.5586922011040911,A
0.6757885665009988,A
-0.8294076496453232,A
-1.0185462404841787,A
0.8200462080483379,A
-0.5381556561183158,A
-0.6493599329238288,A
-1.3693607479727032,A
0.1327386136914605,A
0.506851276278305,A
-1.7827393393624495,A
1.8038416937176291,A
0.45395170895063186,A
0.0877224672739923,A
0.294492637902968,A
-0.7126159946651458,A
0.009609625643903111,A
-0.036939940202003696,A
0.6616403675322956,A
-0.5628385035062363,A
-0.0746164301921478,A
-0.22104480135369486,A
-0.32736979763979274,A
1.374626307947367,A
-0.08501444962698881,A
-0.30066194045576317,A
0.33442911745886433,A
-0.6997339594263463,A
-0.1196434607981446,A
0.5673508256319477,A
-0.8370513975413743,A
2.450644117477812,A
0.24797864187580204,A
-0.057817415830796456,A
-1.7404996947782103,A
0.27170556079019353,A
-0.8306960152843896,A
-1.0934247098734549,A
-0.363629156059354,A
0.11870239371751755,A
-0.04105474016473468,A
-0.6475670757822481,A
-1.3976832575808382,A
1.8996913529670356,A
0.14630568718389483,A
0.42291476941074796,A
-1.6036487165879971,A
1.8771418089859429,A
2.48153521441543,A
0.49380032637174015,A
-0.1899537722469311,A
0.7358708625596625,A
-0.9114870118139569,A
0.7571749280824819,A
0.031134783169272744,A
1.1474541248856096,A
-0.3997160278503025,A
2.3461485321743383,A
0.09778084887750231,A
-2.084963410656553,A
-0.11367816445751237,A
-0.7637114606158802,A
-1.4885055617094225,A
-0.7850244916894027,A
-1.5875576158765714,A
-0.12650580394857677,A
1.5802437324135434,A
-1.594500347797136,A
-0.150796378399885,A
2.053866676861042,A
0.3034543465845063,A
0.5086772514455847,A
1.7461631844594467,A
0.5408287035850929,A
0.48470205963205976,A
0.333870464879351,A
0.5045882800287395,A
0.9512859411092048,A
-0.7614471995043438,A
0.6169360042667434,A
-2.3326130399103064,A
0.4566815822216216,A
-0.6393891424398633,A
0.03929697540333784,A
0.8526633214328229,A
-1.2573042467052802,A
-0.5316454015581907,A
-0.13381539567357928,A
-0.8629862534020712,A
-0.3994410234710801,A
-0.0878813836143072,A
2.057481670182097,A
0.6619884662648521,A
0.21040339127473154,A
-1.4215125515867422,A
1.3116004985590655,A
-0.3254097029192783,A
-0.5419581841011124,A
0.2950167227658052,A
1.0966912688061363,A
1.4743534230897695,A
-0.8182919938472547,A
-1.3752250437185294,A
-0.6543817569310834,A
-0.013057542959778037,A
0.10650654126049232,A
0.08609417444383934,A
0.5486327945650833,A
0.3099420959170771,A
-0.8983543356216473,A
1.037523589634163,A
0.738237771152354,A
-0.04242125266741869,A
-0.38846282023236656,A
0.7461092969173152,A
-0.4540873908437361,A
-0.5227945487654607,A
-0.8167111809301943,A
-1.6803453586819201,A
-0.14164889151867033,A
-0.7595274241646602,A
0.49989555002606895,A
0.6348745394347937,A
-0.194503299202201,A
0.0615213381358109,A
-0.3969354898235874,A
-0.4270180484240696,A
-0.5915435729064571,A
-1.161818911052589,A
-1.367574884005398,A
-0.01659167156699233,A
-1.4424519871512727,A
-0.6422722196353147,A
0.9418474099682076,A
-0.13663999228439033,A
-1.3987183197312223,A
0.2374707865997144,A
-1.3290854196161943,A
-0.06638315004676705,A
-0.0280663689096022,A
1.3773741713351957,A
-0.8179485899071471,A
-0.5664274688278721,A
-0.09473649164367483,A
1.427529011363744,A
-0.7844811066354173,A
-0.6228002318883378,A
-1.1770077529809935,A
0.10889457019296617,A
-0.6293937442165284,A
-0.11703344047318238,A
-0.5644538062466494,A
1.016838541607424,A
-0.9930991046474209,A
-0.8215017893536712,A
-1.5094392070810385,A
1.2641162696055386,A
0.2853994593683295,A
0.8316438623672279,A
0.4697616718946527,A
0.017213105940527603,A
0.9560354943991597,A
1.7259184035522344,A
0.22985795060788328,A
1.114492465696727,A
-0.6675897030494944,A
-0.05085877315211957,A
-0.40012808358951946,A
0.9080323493196475,A
1.0298139836233995,A
0.05305708552612364,A
-2.4997466348719346,A
0.6679968097036147,A
-1.8295994004861384,A
-0.1895617399145178,A
-0.6121360157759793,A
-0.09009280221077055,A
0.2920024914447813,A
-1.5100790107025135,A
-1.1601900241644618,A
0.6070324478676433,A
0.9603388139640253,A
0.5588299453673693,A
0.10721532781191834,A
-0.7072456891975337,A
-0.33792287513066777,A
-1.4035421362548188,A
-0.617012688548929,A
-0.9409484704494813,A
0.024115767929254097,A
-0.5279751788670096,A
1.1242484844841791,A
-1.6398924447746197,A
0.4159075730600471,A
-0.3441410242716693,A
-0.274213584102627,A
-0.008089230190926146,A
2.1131633922072175,A
0.30830022967915055,A
0.9959543341942271,A
1.5660633704007787,A
0.034303529959053586,A
-1.4566152681347238,A
-1.6490743580882807,A
-1.1996183090792025,A
-2.3986976850307125,A
1.383786294766029,A
0.5312421935408829,A
0.5571831411956473,A
-0.602105861292314,A
-2.04577241733371,A
-0.007508033293691273,A
1.1205986460534683,A
0.6120982611767102,A
1.9418291526033284,A
-1.6120888940777154,A
-1.4926491003013522,A
0.9667463952599362,A
-1.424099325275062,A
0.9571729273368541,A
-2.0990959903141526,A
2.042734825793359,A
-0.008093056757063467,A
0.29932917177751694,A
-0.552634903615828,A
1.543086867909193,A
-0.6366422566812251,A
1.254313820009738,A
1.0621892760531644,A
0.44254263688050177,A
-0.1406157885335299,A
-0.8553746544517177,A
-1.808402896338895,A
-0.6546578401689098,A
-0.9152839842850705,A
0.5494885991611297,A
-1.8677283277390297,A
1.158916539944512,A
0.4614050308495455,A
-0.07284089145698713,A
-0.6710223240804948,A
-1.2154557538280413,A
-0.20180950624321217,A
1.4610319561015175,A
1.115216511865183,A
1.2339874992467352,A
-1.5846205559183373,A
-0.07241808711475649,A
1.0849213415123278,A
0.020410686520062025,A
1.1000388135776145,A
-0.9589683583764148,A
0.528359004594018,A
1.246818389202499,A
-0.2087053953161539,A
0.19587406842673197,A
-0.1780168083884912,A
-0.9929794793808504,A
1.099504825248258,A
0.7331963949074946,A
-0.7904713577586323,A
0.9478275037145117,A
1.744068443133688,A
-1.7630925582187296,A
1.1070559112748888,A
-0.7719771753096647,A
0.06890875417798298,A
0.5011452160502425,A
-0.5538619917436114,A
0.45248765859278034,A
-1.175245053078154,A
-0.5932655574715641,A
1.5227447829366076,A
0.3661973939249899,A
1.0714476624421558,A
0.4304658857179554,A
-0.2827688071333565,A
0.26141691543341034,A
-0.8553532271621234,A
-0.9804684306962532,A
0.3987119365320248,A
-1.6334186664215566,A
-0.28450375014303947,A
-0.6360329909610363,A
-0.5740230822007371,A
2.0752260642431857,A
0.7165809035552434,A
0.6547443745551876,A
0.17842412504374278,A
-0.6785310174399751,A
-0.40459116986012805,A
1.923641721163045,A
0.915614821707095,A
0.15136444179226027,A
-0.6715397445677849,A
0.7163045306750483,A
-0.6757616828890458,A
0.7304334499514848,A
1.057680980927684,A
0.8465645159054402,A
1.621333755832732,A
-0.46664001106144126,A
-0.9568432780469873,A
0.6535041679054057,A
-0.08553982821719244,A
-0.8352264716904403,A
0.4117160568601951,A
-0.617315936176266,A
-0.5364369159491952,A
-0.46096565656415306,A
0.3743856535519867,A
-0.38405191745104084,A
0.6324649956457501,A
-0.29146124071888796,A
-1.5855591424220283,A
1.192803779978262,A
1.1907360138421323,A
-0.12825507960605456,A
-0.60769721224639,A
-1.1915491787627082,A
-0.5293636670386336,A
-1.463773223248716,A
1.7118023307081291,A
0.4361700780058131,A
-0.13053411514640656,A
-1.5987111578644586,A
-1.8684345606344612,A
-0.5291312386389017,A
0.2667820189730739,A
1.5866041797563564,A
-0.973625540200285,A
-0.1162001167363599,A
2.21126568786263,A
-0.4392063514270498,A
-0.09823141228708064,A
0.6461989733096909,A
1.0891094136159545,A
1.5957662343474004,A
1.1531115641771421,A
-1.9652436810117824,A
0.5237251586918702,A
0.9393440453137133,A
-0.6424946767012303,A
0.4128475445576322,A
0.1435316697791355,A
-0.007312334166818031,A
-0.1696920283108386,A
-0.7093843827120182,A
0.20615877623249873,A
-1.067542973708318,A
-1.092629345973894,A
0.16050337813248314,A
0.47475096594468646,A
0.7260088680740137,A
1.5236204322228122,A
-0.6556886980082015,A
-0.4932797579337596,A
0.3953758589401404,A
0.06662099353334196,A
0.9956977256053186,A
0.9520981066528478,A
1.337931627847157,A
0.03922057285936637,A
-0.2729143081240344,A
-1.377590297430203,A
-0.19753293268662242,A
-0.2005714763026736,A
0.5503774819527981,A
0.04407659806240834,A
-0.6055916528834305,A
-0.6348840815435715,A
-0.6285636276375483,A
-0.9055294308852323,A
-0.7428547030699189,A
0.1090698699196643,A
-1.8141890432976813,A
0.6837156462144289,A
0.7525017893046041,A
2.4952392272972053,A
-0.4962153576116041,A
1.327213466307033,A
-0.8013245156614087,A
0.12265131000206125,A
-0.1309701831570742,A
0.021707950709949936,A
-1.9535757611930467,A
0.8044157971987462,A
1.109643321504479,A
-0.7782701421094408,A
-0.3103013082621636,A
0.88432164553662,A
-1.5307820266613905,A
0.05426084219256319,A
-1.4863176010601369,A
-1.4219728389565913,A
-1.4692948372510175,A
-2.1723147698943994,A
0.19058996816759405,A
-1.3314680577490228,A
-0.662919189430259,A
-0.44826483044851534,A
0.9432357179998785,A
-0.8551389991364899,A
1.5362111118906734,A
-0.23488069578001267,A
0.32792852084207086,A
-1.7384048306903321,A
0.7627784005925704,A
-1.221492568880785,A
-0.8506026745478237,A
-1.1214108952313118,A
-0.07487192834959042,A
-0.4379243437941439,A
-0.7991855864452397,A
0.5867161748508611,A
0.6685899574288746,A
0.9004827317148297,A
-1.5373209619748311,A
-1.2528300906648797,A
0.6446643879408545,A
0.010803343695341753,A
-1.1209698865330626,A
-0.19162115024783444,A
-0.9166168053161368,A
-0.6149285763111977,A
-0.11501059192458997,A
-0.08210801047544215,A
-0.45175236691711446,A
-0.17126534498539,A
0.7103325794457851,A
-2.0919476185586374,A
0.21644536588532404,A
-0.05061167636453713,A
0.37372292594586576,A
1.0970950005844535,A
0.43740185717787494,A
0.0026498409095653376,A
-0.5755597572256776,A
-0.2301309983199306,A
-2.2364285902876926,A
-0.06988281319679521,A
0.75799542466545,A
0.9774027341807096,A
-0.7215207889568925,A
0.186845916585137,A
0.9891711762131964,A
-0.49496943344910405,A
0.22078954950481852,A
0.45495233960745135,A
0.20281967963285102,A
1.610271317166894,A
-0.7145884042552062,A
0.3867966337830042,A
-2.440728227022388,A
1.0471777961995314,A
0.5481486209829256,A
0.04021612171789894,A
1.3112974184565998,A
0.05839380582517871,A
-0.10078660327475962,A
0.8505943741441346,A
0.43486062312560797,A
1.9940751756071882,A
1.9752505090896146,A
0.45002000474069853,A
0.8235916168678121,A
-0.42085246230547746,A
1.108711251288449,A
-0.7770911112235583,A
-0.41776008074086457,A
0.40295437319472416,A
-1.104005116603271,A
-0.02283543819500717,A
-1.0769238969951023,A
-1.2408434101208676,A
1.1562679793508472,A
1.252545509309061,A
0.7941868270465099,A
-0.4574646308723504,A
0.11404732922509517,A
-0.6982584735482622,A
-0.6841171941728735,A
-1.8641305864200244,A
2.4884925872487123,A
-1.404907126001433,A
1.4355042269781555,A
-0.13900317676918095,A
0.3644876571502543,A
-0.22834311511347644,A
1.2180998108000236,A
-0.20565246084880773,A
0.39130858419717507,A
-1.054211546334385,A
-0.8525890184952851,A
1.018419341581998,A
-2.253620706334985,A
0.7199085771119741,A
-0.35850786074932567,A
-0.6616512355909356,A
-1.6298819082000247,A
-0.4417007163111689,A
0.3240938110878349,A
-0.9515580217328701,A
0.3689987472330352,A
-0.29954942528980255,A
-0.2659916588027497,A
0.5394129533969004,A
-0.7999268944627588,A
-0.7185958250988689,A
-0.061917036558160395,A
0.840256231372808,A
-2.0592468070942305,A
-1.6713390488192756,A
0.9821157294878389,A
-1.884191308630128,A
-0.5667414136011495,A
1.3040996398265698,A
1.0988819922110569,A
-0.8956386886462062,A
0.5769911916311543,A
-1.1275052406387596,A
0.15989375090411553,A
-0.11146369203845141,A
-0.576561015515207,A
0.7006241072484845,A
-0.49740538414325214,A
1.0437852874817708,A
-0.009351906982631959,A
-2.2660270651230277,A
-0.0639668279670627,A
1.1980596460656452,A
1.0948513819170662,A
0.41069947115927824,A
0.5594821500429588,A
-0.1622418566286204,A
2.496684428695933,A
-0.23153312574844095,A
-0.5690403407435196,A
-0.9369111871072359,A
-1.0982684467907629,A
-0.05820084314654416,A
-1.142207142905661,A
-0.01761942999826817,A
-1.417434578733479,A
-1.136178570753639,A
1.8043262272763907,A
1.5036302434775246,A
0.5638060734108896,A
-0.14842834259190296,A
0.33825756583128896,A
-1.137511139413338,A
-0.775277117325835,A
0.4681822322951268,A
-2.2341286691248534,A
0.25281890838558646,A
-0.4653322563021426,A
-0.24793985557377135,A
0.4959067870819738,A
0.5908358522919234,A
-1.407084554888512,A
-0.3726358465800619,A
-0.20795987194689944,A
-0.011811967658524318,A
0.5434694537052839,A
0.5869483455238219,A
-0.12302456909625344,A
1.4999080977588046,A
-0.3164167482184654,A
-0.2625867100968799,A
0.610871285372042,A
0.7216776248880328,A
0.6040713045255479,A
0.3854833842845456,A
0.7099721027065831,A
0.04744409390323355,A
-0.4687547724371384,A
1.7469679384772632,A
-1.262108613553796,A
-1.1655339620675278,A
0.9793018791358988,A
-0.7075280398880078,A
0.5822886794904789,A
1.9571435122161533,A
-1.200842772833445,A
0.4714900958505903,A
1.2761265683991112,A
-0.25040378645669925,A
0.4485531445703014,A
0.7136825522614397,A
-1.4105832911758713,A
0.08290335779934156,A
0.10311151188315192,A
0.7710566529440098,A
0.5924749051827277,A
2.0068219812289905,A
0.43542460411471107,A
-1.0212966088608129,A
0.32126697977629154,A
-0.6204105228273541,A
-0.40091643701818946,A
1.1361238377495617,A
-0.49558490145956796,A
0.3792199345293853,A
-2.485203940377055,A
-0.4357867994231812,A
0.520862340400793,A
0.8628955419942465,A
1.297655744482141,A
-1.000146730917773,A
-0.46113917237991325,A
0.9441763218589112,A
-0.36116185168561854,A
0.49651102529018815,A
0.06829289434120737,A
0.6555123759810704,A
0.20537433955526938,A
-1.1202401686046581,A
0.9795329646238722,A
1.0041770570575606,A
-0.6757436529106697,A
-0.4482294854175741,A
0.21534109183571878,A
-0.9038246226690838,A
0.18394734222606504,A
1.474492959792873,A
1.0090521361639546,A
0.2971310002665846,A
-0.5764557566597918,A
-0.7053918506484526,A
-1.7256337845845497,A
-0.4077357099276822,A
1.1711499320968888,A
-0.5828678547237057,A
-0.8815912512811636,A
-2.0675352824020194,A
-0.6960804260917542,A
1.3852562510939976,A
0.6048249607970703,A
0.034515466036028716,A
-1.1905566254735716,A
-1.5939379000734277,A
-1.1150005782923902,A
0.262766099721314,A
-0.4809317221670202,A
-0.15882145660611535,A
-0.28770769120111533,A
0.2721491114116564,A
-0.09933543268210843,A
1.3607869615124828,A
0.6164915616937156,A
-0.023141806780160857,A
0.6531602566017817,A
0.8615275057142151,A
1.814773643523591,A
-0.571508773325682,A
0.5411957491689093,A
0.6858407239637554,A
-1.4652825472232498,A
-0.41279500761068794,A
-0.4413804065689303,A
-2.3457890616160144,A
1.5805427378230792,A
0.15430382721819436,A
0.20611753476117517,A
0.5866462259708974,A
-2.5699057583508655,A
-0.11284390406379118,A
0.36139551158570105,A
-0.17075655583680072,A
1.00761127416524,A
-1.115109639049248,A
-1.5094122804077448,A
2.254779704535687,A
-0.8287200542687793,A
-0.07864138915853049,A
1.0542277903761135,A
0.8916127313325819,A
0.7607684876784115,A
-1.3918833380542595,A
-2.0211113231462345,A
-0.8305359079493569,A
-2.137789132260708,A
-1.4380804852632119,A
-0.41789272886674267,A
0.17428267746675521,A
-0.35399427675265505,A
-1.280846107258757,A
2.1234070324285903,A
0.029148919903668226,A
-1.3313264741547037,A
-0.3892993471132793,A
0.41002730356688294,A
-1.7481715427532014,A
0.48701233254669274,A
0.12473019060222636,A
0.1897236828571165,A
-0.2501591685371946,A
-0.8464882188015599,A
-0.04881327707089924,A
0.63077301799778,A
-0.771517231231114,A
-1.6051492457434107,A
-1.9275275873831592,A
0.058158541188875736,A
-1.22267849428266,A
-1.7612560361168603,A
0.20483932050621037,A
0.3699486118981702,A
1.1239322383434363,A
0.3403908942572511,A
-0.6996230344431412,A
0.763946723246728,A
-0.4923236257923874,A
0.0006142281932111193,A
-1.9923199910408678,A
0.05120287516392874,A
-0.59644639843599,A
-0.01151676704156822,A
-0.8585600318801054,A
-1.6970712966470345,A
0.7430999402484104,A
-0.7178417770877296,A
1.927110852321235,A
-0.20540471368107732,A
-0.6291652264224947,A
0.31717682421550114,A
-0.5537026525551729,A
0.02667856891471885,A
0.5504984530485283,A
0.869454058159659,A
0.7591156590238732,A
1.3244147596947757,A
-0.9975767502242348,A
0.8161693592672111,A
0.22021054169937132,A
0.05171188922177146,A
1.0457234071862866,A
-0.9763271297225086,A
0.5631656369055864,A
0.8896630267375264,A
0.9484250475208242,A
0.4179456355266375,A
0.2345672178339459,A
0.7280027819301113,A
0.13889128371222814,A
-1.1729662644655527,A
0.4854961589659163,A
